id,title,overview,genres,keywords,adult
672,Harry Potter and the Chamber of Secrets,"Cars fly, trees fight back, and a mysterious house-elf comes to warn Harry Potter at the start of his second year at Hogwarts. Adventure and danger await when bloody writing on a wall announces: The Chamber Of Secrets Has Been Opened. To save Hogwarts will require all of Harry, Ron and Hermione's magical abilities and courage.","['Adventure', 'Fantasy']","['witch', 'flying car', 'elves', 'magic', 'sword']",False
673,Harry Potter and the Prisoner of Azkaban,"Year three at Hogwarts means new fun and challenges as Harry learns the delicate art of approaching a Hippogriff, transforming shape-shifting Boggarts into hilarity and even turning back time. But the term also brings danger: soul-sucking Dementors hover over the school, an ally of the accursed He-Who-Cannot-Be-Named lurks within the castle walls, and fearsome wizard Sirius Black escapes Azkaban. And Harry will confront them all.","['Adventure', 'Fantasy']","['witch', 'school friend', 'friendship', 'flying', 'magic']",False
674,Harry Potter and the Goblet of Fire,"When Harry Potter's name emerges from the Goblet of Fire, he becomes a competitor in a grueling battle for glory among three wizarding schools—the Triwizard Tournament. But since Harry never submitted his name for the Tournament, who did? Now Harry must confront a deadly dragon, fierce water demons and an enchanted maze only to find himself in the cruel grasp of He Who Must Not Be Named.","['Adventure', 'Fantasy']","['witch', 'dying and death', 'based on novel or book', 'magic', 'boarding school']",False
675,Harry Potter and the Order of the Phoenix,"Returning for his fifth year at Hogwarts, Harry is stunned to find that his warnings about the return of Lord Voldemort have been ignored. Left with no choice, Harry takes matters into his own hands, training a small group of motivated students to defend themselves against the Dark Arts.","['Adventure', 'Fantasy']","['witch', 'dying and death', 'court', 'magic', 'prophecy']",False
17057,In a Lonely Place,"A violent screenwriter and a female neighbor fall in love after she clears him of murder, but she begins to have second thoughts.","['Thriller', 'Drama', 'Romance', 'Mystery']","['beach', 'screenwriter', 'assault', 'film noir', 'murder']",False
25253,Crooks in Clover,"An aging gangster, Fernand Naudin is hoping for a quiet retirement when he suddenly inherits a fortune from an old friend, a former gangster supremo known as the Mexican. If he is ambivalent about his new found wealth, Fernand is positively nonplussed to discover that he has also inherited his benefactor’s daughter, Patricia. Unfortunately, not only does Fernand have to put up with the thoroughly modern Patricia and her nauseating boyfriend, but he also had to contend with the Mexican’s trigger-happy former employees, who are determined to make a claim.","['Comedy', 'Crime']","['prostitute', 'paris, france', 'based on novel or book', 'bomb', 'hitman']",False
678,Out of the Past,The peaceful life of a gas station owner is disrupted when a man from his past arrives in town and forces him to return to the dark world he had tried to escape.,"['Crime', 'Thriller']","['small town', 'gas station', 'suppressed past', 'gangster', 'detective']",False
8871,How the Grinch Stole Christmas,The Grinch decides to rob Whoville of Christmas - but a dash of kindness from little Cindy Lou Who and her family may be enough to melt his heart...,"['Family', 'Comedy', 'Fantasy']","['new love', 'based on novel or book', 'holiday', 'christmas party', 'village']",False
679,Aliens,"Ripley, the sole survivor of the Nostromo's deadly encounter with the monstrous Alien, returns to Earth after drifting through space in hypersleep for 57 years. Although her story is initially met with skepticism, she agrees to accompany a team of Colonial Marines back to LV-426.","['Action', 'Thriller', 'Science Fiction']","['android', 'space marine', 'extraterrestrial technology', 'spaceman', 'space travel']",False
680,Pulp Fiction,"A burger-loving hit man, his philosophical partner, a drug-addled gangster's moll and a washed-up boxer converge in this sprawling, comedic crime caper. Their adventures unfurl in three stories that ingeniously trip back and forth in time.","['Thriller', 'Crime', 'Comedy']","['drug dealer', 'stolen money', 'crime boss', 'redemption', 'los angeles, california']",False
17058,Scarlet Street,"Cashier and part-time starving artist Christopher Cross is absolutely smitten with the beautiful Kitty March. Kitty plays along, but she's really only interested in Johnny, a two-bit crook. When Kitty and Johnny find out that art dealers are interested in Chris's work, they con him into letting Kitty take credit for the paintings. Cross allows it because he is in love with Kitty, but his love will only let her get away with so much.","['Drama', 'Crime']","['new york city', 'roommates', 'pimp', 'death sentence', 'painter']",False
17058,Scarlet Street,"Cashier and part-time starving artist Christopher Cross is absolutely smitten with the beautiful Kitty March. Kitty plays along, but she's really only interested in Johnny, a two-bit crook. When Kitty and Johnny find out that art dealers are interested in Chris's work, they con him into letting Kitty take credit for the paintings. Cross allows it because he is in love with Kitty, but his love will only let her get away with so much.","['Drama', 'Crime']","['new york city', 'roommates', 'pimp', 'death sentence', 'painter']",False
688,The Bridges of Madison County,Photographer Robert Kincaid wanders into the life of housewife Francesca Johnson for four days in the 1960s.,"['Drama', 'Romance']","['adultery', 'secret love', 'husband wife relationship', 'based on novel or book', ""love of one's life""]",False
1295026,100 METERS,"A gifted runner trains a determined but unskilled classmate, unaware he's creating a rival who will challenge him on the track for years to come.","['Animation', 'Drama']","['competition', 'rivalry', 'coming of age', 'based on manga', 'track and field']",False
1524403,Wooden Hearts,An upcoming motion picture by Onur Tukel,"['Adventure', 'Comedy']","['puppet', 'road movie', 'onur tukel', 'cold spring']",False
694,The Shining,"Jack Torrance accepts a caretaker job at the Overlook Hotel, where he, along with his wife Wendy and their son Danny, must live isolated from the rest of the world for the winter. But they aren't prepared for the madness that lurks within.","['Horror', 'Thriller']","['hotel', ""new year's eve"", 'child abuse', 'based on novel or book', 'isolation']",False
1393334,Smothered,"After surviving an accident, Alif, a micro-painting artist, is told by his doctor that his memory hasn’t fully recovered. When a woman claiming to be his mother comes to visit, Alif begins to sense something is wrong—he doesn’t recognize her face, and he suspects she might not be his mother.","['Drama', 'Mystery', 'Thriller']","['mythology', 'folklore', 'based on myths, legends or folklore', 'folk', 'malin kundang']",False
1393334,Smothered,"After surviving an accident, Alif, a micro-painting artist, is told by his doctor that his memory hasn’t fully recovered. When a woman claiming to be his mother comes to visit, Alif begins to sense something is wrong—he doesn’t recognize her face, and he suspects she might not be his mother.","['Drama', 'Mystery', 'Thriller']","['mythology', 'folklore', 'based on myths, legends or folklore', 'folk', 'malin kundang']",False
926393,The Equalizer 3,"Robert McCall finds himself at home in Southern Italy but he discovers his friends are under the control of local crime bosses. As events turn deadly, McCall knows what he has to do: become his friends' protector by taking on the mafia.","['Action', 'Thriller', 'Crime']","['italy', 'investigation', 'organized crime', 'vigilante justice', 'dramatic']",False
696,Manhattan,Manhattan explores how the life of a middle-aged television writer dating a teenage girl is further complicated when he falls in love with his best friend's mistress.,"['Comedy', 'Drama', 'Romance']","['adultery', 'lolita', 'new york city', 'based on novel or book', 'based on true story']",False
696,Manhattan,Manhattan explores how the life of a middle-aged television writer dating a teenage girl is further complicated when he falls in love with his best friend's mistress.,"['Comedy', 'Drama', 'Romance']","['adultery', 'lolita', 'new york city', 'based on novel or book', 'based on true story']",False
703,Annie Hall,New York comedian Alvy Singer falls in love with the ditsy Annie Hall.,"['Comedy', 'Drama', 'Romance']","['new york city', 'sports', 'tennis', 'narration', 'job interview']",False
